EMP_NUM	EMP_FNAME	EMP_LNAME	EMP_EMAIL	EMP_PHONE	EMP_HIREDATE	EMP_TITLE	EMP_COMM	SAL_FROM	SAL_END	SAL_AMOUNT	DEPT_NUM	DEPT_NAME	DEPT_MAIL_BOX	DEPT_PHONE	SUPV_EMP_NUM
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	39209	39574	27670	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	38845	39209	26350	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	38481	38844	24400	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	38115	38480	23690	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	37749	38114	22560	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	37385	37749	20890	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	37021	37384	19900	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	36655	37020	18950	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	36289	36654	18400	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	35925	36289	17860	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	35561	35924	17340	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	35195	35560	16830	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	34829	35194	15580	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	34465	34829	14430	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	34101	34464	14010	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	33735	34100	13600	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	33369	33734	12950	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	33005	33369	12330	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	32641	33004	11970	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	32275	32640	11400	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	31909	32274	10860	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	31545	31909	10540	400	WAREHOUSE	789	555-1003	83759
83995	KASEY	CRAFT	K.CRAFT82@LGCOMPANY.COM	537-9512	31181	ASSOCIATE	0	31181	31544	10040	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	41481	 - 	29750	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	41115	41480	27050	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	40749	41114	26260	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	40385	40749	24310	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	40021	40384	22100	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	39655	40020	21050	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	39289	39654	20440	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	38925	39289	18930	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	38561	38924	18030	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	38195	38560	17500	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	37829	38194	16990	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	37465	37829	16180	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	37101	37464	15710	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	36735	37100	14960	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	36369	36734	14520	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	36005	36369	13830	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	35641	36004	13430	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	35275	35640	13040	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	34909	35274	12660	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	34545	34909	12290	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	34181	34544	11930	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	33815	34180	11580	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	33449	33814	11030	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	33085	33449	10710	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	32721	33084	10400	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	32355	32720	10100	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	31989	32354	9620	400	WAREHOUSE	789	555-1003	83759
83996	DOTTIE	WESTON	D.WESTON83@LGCOMPANY.COM	398-9636	31625	ASSOCIATE	0	31625	31989	9340	400	WAREHOUSE	789	555-1003	83759
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	41421	 - 	89240	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	41055	41420	86640	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	40689	41054	84120	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	40325	40689	76470	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	39961	40324	74240	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	39595	39960	72080	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	39229	39594	69980	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	38865	39229	67940	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	38501	38864	65960	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	38135	38500	64040	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	37769	38134	60990	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	37405	37769	58090	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	37041	37404	55320	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	36675	37040	52690	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	36309	36674	48790	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	35945	36309	45180	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	35581	35944	43860	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	35215	35580	42580	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	34849	35214	40550	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	34485	34849	39370	550	TRUCKING	842	555-0057	83683
83998	EVELIA	MOCK	E.MOCK90@LGCOMPANY.COM	367-8324	34121	LOAD SPECIALIST	0	34121	34484	38220	550	TRUCKING	842	555-0057	83683
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	41416	 - 	56700	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	41050	41415	55050	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	40684	41049	50970	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	40320	40684	49490	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	39956	40319	48050	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	39590	39955	46650	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	39224	39589	43190	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	38860	39224	41130	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	38496	38859	38080	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	38130	38495	36270	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	37764	38129	34540	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	37400	37764	33530	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	37036	37399	31930	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	36670	37035	30410	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	36304	36669	28960	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	35940	36304	27580	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	35576	35939	26780	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	35210	35575	25500	250	CUSTOMER SERVICE	100	555-5555	84001
84001	MICHAELA	FARMER	M.FARMER92@LGCOMPANY.COM	605-3235	34844	SPECIALIST	0	34844	35209	23610	250	CUSTOMER SERVICE	100	555-5555	84001
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	41356	 - 	30000	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	40990	41355	29130	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	40624	40989	28280	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	40260	40624	27460	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	39896	40259	26660	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	39530	39895	25390	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	39164	39529	24650	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	38800	39164	23930	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	38436	38799	23230	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	38070	38435	22120	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	37704	38069	21480	400	WAREHOUSE	789	555-1003	83759
84005	ALIDA	BLACKWELL	A.BLACKW99@LGCOMPANY.COM	643-2883	37340	ASSOCIATE	0	37340	37704	20850	400	WAREHOUSE	789	555-1003	83759
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	41639	 - 	25750	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	41273	41638	24520	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	40907	41272	23350	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	40543	40907	22240	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	40179	40542	21590	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	39813	40178	20960	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	39447	39812	19960	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	39083	39447	19380	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	38719	39082	18460	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	38353	38718	17580	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	37987	38352	17070	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	37623	37987	16570	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	37259	37622	16090	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	36893	37258	15620	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	36527	36892	15170	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	36163	36527	14050	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	35799	36162	12770	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	35433	35798	12400	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	35067	35432	11810	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	34703	35067	11250	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	34339	34702	10710	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	33973	34338	10400	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	33607	33972	10100	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	33243	33607	9620	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	32879	33242	9160	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	32513	32878	8330	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	32147	32512	7930	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	31783	32147	7340	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	31419	31782	7130	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	31053	31418	6790	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	30687	31052	6590	250	CUSTOMER SERVICE	100	555-5555	84001
84007	LELA	PETERS	L.PETERS80@LGCOMPANY.COM	233-9059	30323	ASSOCIATE	0	30323	30687	6400	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	41396	 - 	48300	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	41030	41395	46000	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	40664	41029	44660	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	40300	40664	42530	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	39936	40299	39380	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	39570	39935	38230	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	39204	39569	35400	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	38840	39204	33710	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	38476	38839	32730	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	38110	38475	31780	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	37744	38109	30270	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	37380	37744	29390	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	37016	37379	27210	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	36650	37015	25910	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	36284	36649	25160	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	35920	36284	24430	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	35556	35919	22620	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	35190	35555	21960	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	34824	35189	21320	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	34460	34824	20300	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	34096	34459	19710	250	CUSTOMER SERVICE	100	555-5555	84001
84009	KERI	DUBOIS	K.DUBOIS89@LGCOMPANY.COM	785-1255	33730	SPECIALIST	0	33730	34095	18770	250	CUSTOMER SERVICE	100	555-5555	84001
84011	LOUELLA	ROBERSON	L.ROBERS77@LGCOMPANY.COM	824-7816	29275	ASSOCIATE	0	41321	 - 	36000	280	MARKETING	848	555-8500	84042
84011	LOUELLA	ROBERSON	L.ROBERS77@LGCOMPANY.COM	824-7816	29275	ASSOCIATE	0	40955	41320	34290	280	MARKETING	848	555-8500	84042
84011	LOUELLA	ROBERSON	L.ROBERS77@LGCOMPANY.COM	824-7816	29275	ASSOCIATE	0	40591	40955	32660	280	MARKETING	848	555-8500	84042
84011	LOUELLA	ROBERSON	L.ROBERS77@LGCOMPANY.COM	824-7816	29275	ASSOCIATE	0	40227	40590	31100	280	MARKETING	848	555-8500	84042
84011	LOUELLA	ROBERSON	L.ROBERS77@LGCOMPANY.COM	824-7816	29275	ASSOCIATE	0	39861	40226	29620	280	MARKETING	848	555-8500	84042
